codigo_sigtap,nome,grupo,subgrupo,forma_organizacao,competencia
0202070123,DOSAGEM DE BARBITURATOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070131,DOSAGEM DE BENZODIAZEPINICOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070140,DOSAGEM DE CADMIO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070158,DOSAGEM DE CARBAMAZEPINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070166,DOSAGEM DE CARBOXI-HEMOGLOBINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070174,DOSAGEM DE CHUMBO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070182,DOSAGEM DE CICLOSPORINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070190,DOSAGEM DE COBRE,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070204,"DOSAGEM DE DIGITALICOS (DIGOXINA, DIGITOXINA)",Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070212,DOSAGEM DE ETOSSUXIMIDA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070220,DOSAGEM DE FENITOINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070239,DOSAGEM DE FENOL,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070247,DOSAGEM DE FORMALDEIDO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070255,DOSAGEM DE LITIO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070263,DOSAGEM DE MERCURIO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070271,DOSAGEM DE META-HEMOGLOBINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070280,DOSAGEM DE METABOLITOS DA COCAINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070298,DOSAGEM DE METOTREXATO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070301,DOSAGEM DE QUINIDINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070310,DOSAGEM DE SALICILATOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070328,DOSAGEM DE SULFATOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070336,DOSAGEM DE TEOFILINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070344,DOSAGEM DE TIOCIANATO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202070352,DOSAGEM DE ZINCO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames toxicológicos ou de monitorização terapêutica,202606
0202080013,ANTIBIOGRAMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080021,ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080030,TESTE DE SENSIBILIDADE EM MEIO SÓLIDO PARA OS FÁRMACOS CONTRA MICOBACTERIAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080048,BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNÓSTICA),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080056,BACILOSCOPIA DIRETA P/ BAAR (HANSENÍASE),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080064,BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080072,BACTERIOSCOPIA (GRAM),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080080,CULTURA DE BACTÉRIAS P/ IDENTIFICAÇÃO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080099,CULTURA DO LEITE HUMANO (POS-PASTEURIZAÇÃO),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080102,CULTURA P/ HERPESVIRUS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080110,CULTURA SÓLIDA PARA MICOBACTÉRIAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080129,CULTURA PARA BACTÉRIAS ANAEROBICAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080137,CULTURA PARA IDENTIFICACAO MORFOLÓGICA DE FUNGOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080145,EXAME MICROBIOLÓGICO A FRESCO (DIRETO),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080153,HEMOCULTURA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080161,IDENTIFICAÇÃO AUTOMATIZADA DE MICRO-ORGANISMOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080170,PEQUISA DE PNEUMOCYSTI CARINI,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080188,PESQUISA DE BACILO DIFTÉRICO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080196,PESQUISA DE ESTREPTOCOCOS BETA-HEMOLÍTICOS DO GRUPO A,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080200,PESQUISA DE HAEMOPHILUS DUCREY,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080218,PESQUISA DE HELICOBACTER PYLORI,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080226,PESQUISA DE LEPTOSPIRAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080234,EXAMES DIRETOS PARA PESQUISA DE TREPONEMA PALLIDUM,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080242,PROVA CONFIRMATÓRIA DA PRESENÇA DE MICRO-ORGANISMOS COLIFORMES,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202080250,EXAME MICOLÓGICO DIRETO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames microbiológicos,202606
0202090019,ÁCIDO ÚRICO NO LÍQUIDO SINOVIAL E DERRAMES,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090027,ADENOGRAMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090035,CITOLOGIA P/ CLAMIDIA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090043,CITOLOGIA P/ HERPESVIRUS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090051,CONTAGEM ESPECÍFICA DE CÉLULAS NO LIQUOR,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090060,CONTAGEM GLOBAL DE CÉLULAS NO LÍQUOR,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090078,DETERMINAÇÃO DE FOSFOLIPIDIOS RELAÇÃO LECITINA - ESFINGOMIELINA NO LÍQUIDO AMNIÓTICO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090086,DOSAGEM DE CREATININA NO LÍQUIDO AMNIÓTICO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090094,DOSAGEM DE FOSFATASE ALCALINA NO ESPERMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090108,DOSAGEM DE FRUTOSE,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090116,DOSAGEM DE FRUTOSE NO ESPERMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090124,DOSAGEM DE GLICOSE NO LÍQUIDO SINOVIAL E DERRAMES,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090132,DOSAGEM DE PROTEINAS NO LÍQUIDO SINOVIAL E DERRAMES,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090140,DOSAGEM DE SÓDIO E CLORO NO SUOR (C/ COLETA),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090159,ELETROFORESE DE PROTEINAS C/ CONCENTRAÇÃO NO LIQUOR,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090167,ESPECTROFOTOMETRIA NO LÍQUIDO AMNIÓTICO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090175,ESPLENOGRAMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090183,EXAME DE CARACTERES FÍSICOS CONTAGEM GLOBAL E ESPECÍFICA DE CÉLULAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090191,MIELOGRAMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090213,PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090221,DOSAGEM DE FOSFATASE ÁCIDA NO ESPERMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090230,PESQUISA DE CARACTERES FÍSICOS NO LIQUOR,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090248,PESQUISA DE CÉLULAS ORANGIOFILAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090256,PESQUISA DE CRISTAIS C/ LUZ POLARIZADA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090264,ESPERMOGRAMA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090272,PESQUISA DE RAGOCITOS NO LÍQUIDO SINOVIAL E DERRAMES,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090280,PROVA DE PROGRESSÃO ESPERMÁTICA (CADA),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090299,"PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS (SOROTIPOS A, B, C)",Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090302,PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090310,REAÇÃO DE PANDY,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090329,REAÇÃO DE RIVALTA NO LÍQUIDO SINOVIAL E DERRAMES,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090337,TESTE DE CLEMENTS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090345,TESTE DE GASTROACIDOGRAMA - SECREÇÃO BASAL POR 60 EM 4 AMOSTRAS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090353,TESTE DE HOLLANDER NO SUCO GASTRICO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202090361,TESTE MOLECULAR PARA A DETECÇÃO DO COMPLEXO MYCOBACTERIUM TUBERCULOSIS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames em outros líquidos biológicos,202606
0202100014,DETERMINACAO DE CARIOTIPO EM CULTURA DE LONGA DURACAO (C/ TECNICA DE BANDAS),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100022,DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100030,DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100049,QUANTIFICAÇÃO/AMPLIFICAÇÃO DO HER-2,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100057,FOCALIZAÇÃO ISOELÉTRICA DA TRANSFERRINA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100065,ANÁLISE DE DNA PELA TÉCNICA DE SOUTHERN BLOT,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100073,ANÁLISE DE DNA POR MLPA,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100081,"IDENTIFICAÇÃO DE MUTAÇÃO/REARRANJOS POR PCR, PCR SENSÍVEL A METILAÇÃO, qPCR E qPCR SENSÍVEL A METILAÇÃO",Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100090,"FISH EM METÁFASE OU NÚCLEO INTERFÁSICO, POR DOENÇA",Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100103,IDENTIFICAÇÃO DE ALTERAÇÃO CROMOSSÔNICA SUBMICROSCÓPICA POR ARRAY-CGH,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100111,IDENTIFICAÇÂO DE MUTAÇÃO POR SEQUENCIAMENTO POR AMPLICON ATÉ 500 PARES DE BASES,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100120,"IDENTIFICAÇÃO DE GLICOSAMINOGLICANOS URINÁRIOS POR CROMATOGRAFIA EM CAMADA DELGADA , ELETROFORESE E DOSAGEM QUANTITATIVA",Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100138,IDENTIFICAÇÃO DE OLIGOSSACARÍDEOS E SIALOSSACARÍDEOS POR CROMATOGRAFIA (CAMADA DELGADA),Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100146,"DOSAGEM QUANTITATIVA DE CARNITINA, PERFIL DE ACILCARNITINAS",Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100154,DOSAGEM QUANTITATIVA DE AMINOÁCIDOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100162,DOSAGEM QUANTITATIVA DE ÁCIDOS ORGÂNICOS,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
0202100170,ENSAIOS ENZIMÁTICOS NO PLASMA E LEUCÓCITOS PARA DIAGNÓSTICO DE ERROS INATOS DO METABOLISMO,Procedimentos com finalidade diagnóstica,Diagnóstico em laboratório clínico,Exames de genética,202606
